NAME,GP,MIN,PPG,RPG,APG,SPG,BPG,TPG,FG%,FT%,3P%
American,SMU,Leo Kontopoulos,3.0,1.3,0.7,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000
American,SMU,Dashawn McDowell,8.0,6.4,1.1,1.5,0.6,0.1,0.1,0.3,0.375,0.286,0.500
American,SMU,Tom Wilson,5.0,6.6,2.0,1.2,0.6,0.2,0.0,0.6,0.300,0.500,0.333
American,SMU,Harry Froling,8.0,14.6,3.8,2.6,0.6,0.3,0.3,1.4,0.433,0.286,0.250
American,SMU,Ben Emelogu II,8.0,18.9,3.8,3.1,1.3,0.8,0.0,1.3,0.256,0.714,0.136
American,SMU,Jarrey Foster,8.0,26.8,9.0,3.4,2.3,0.6,0.3,0.9,0.596,0.417,0.500
American,SMU,Sterling Brown,8.0,32.1,10.8,5.9,2.5,1.3,0.6,2.4,0.441,0.640,0.455
American,SMU,Ben Moore,8.0,30.8,11.1,7.5,1.9,0.6,1.0,2.1,0.455,0.674,0.000
American,SMU,Shake Milton,8.0,32.9,11.4,3.8,4.4,1.9,0.3,2.0,0.417,0.864,0.333
American,SMU,Semi Ojeleye,8.0,32.1,17.5,7.9,1.0,0.3,0.6,2.3,0.500,0.711,0.467
American,USF,Jake Bodway,6.0,10.2,1.8,1.0,0.7,0.2,0.0,0.2,0.429,0.500,0.667
American,USF,Bo Zeigler,6.0,21.5,5.2,3.8,2.0,1.7,0.7,2.7,0.500,0.300,0.000
American,USF,Malik Fitts,6.0,17.2,5.5,2.5,1.0,0.8,0.0,1.2,0.429,0.833,0.286
American,USF,Ruben Guerrero,7.0,25.4,6.9,7.4,1.1,0.7,1.0,1.9,0.526,0.571,0.000
American,USF,Michael Bibby,7.0,23.1,7.0,1.4,2.3,0.9,0.1,2.4,0.519,0.846,0.500
American,USF,Luis Santos,7.0,13.3,7.0,2.6,0.1,0.6,0.7,0.4,0.815,0.556,0.000
American,USF,Troy Holston Jr,7.0,30.3,10.7,2.0,0.7,0.7,0.4,1.6,0.409,0.417,0.432
American,USF,Tulio Da Silva,7.0,29.1,11.4,7.6,0.9,1.1,0.7,2.6,0.545,0.645,0.000
American,USF,Geno Thorpe,7.0,32.1,14.7,4.4,4.9,1.7,0.0,2.9,0.391,0.788,0.238
American,USF,Jahmal McMurray,1.0,33.0,16.0,3.0,4.0,0.0,0.0,5.0,0.389,0.000,0.400
American,Temple,Isaiah Lewis,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000,0.000,0.000
American,Temple,Ayan Nunez de Carvalho,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000,0.000,0.000
American,Temple,Mike Robbins,5.0,5.0,0.4,0.2,0.6,0.0,0.2,0.4,0.000,0.667,0.000
American,Temple,Steve Leonard,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.000,1.000,0.000
American,Temple,Damion Moore,2.0,10.5,3.0,1.0,0.0,0.5,0.5,1.5,0.500,0.000,0.000
American,Temple,Mark Williams,8.0,14.9,4.5,2.6,1.1,0.0,0.4,0.8,0.295,0.727,0.133
American,Temple,Josh Brown,2.0,12.5,4.5,3.0,0.5,0.0,1.0,0.5,0.500,0.500,0.000
American,Temple,Ernest Aflakpui,8.0,17.3,5.8,6.5,0.5,0.6,0.5,0.9,0.556,0.429,0.000
American,Temple,Alani Moore II,8.0,30.0,8.5,2.6,2.4,0.9,0.1,0.9,0.435,0.813,0.484
American,Temple,Daniel Dingle,8.0,34.6,11.9,5.0,3.0,1.1,0.8,2.6,0.429,0.630,0.400
American,Temple,Quinton Rose,8.0,25.4,12.1,4.1,2.0,0.8,1.0,2.6,0.516,0.800,0.368
American,Temple,Shizz Alston Jr.,8.0,35.1,12.8,3.5,4.8,2.4,0.6,0.8,0.391,0.733,0.242
American,Temple,Obi Enechionyia,8.0,36.3,19.9,7.9,1.0,0.6,3.0,1.3,0.484,0.722,0.480
American,Tulane,Riley Conroy,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000
American,Tulane,Darian Jones,5.0,2.0,0.4,0.2,0.2,0.0,0.0,0.2,1.000,0.000,0.000
American,Tulane,Sammis Reyes,8.0,6.9,0.5,0.8,0.3,0.6,0.4,0.4,0.111,0.250,0.000
American,Tulane,Blake Paul,8.0,10.4,2.5,2.1,0.5,0.3,0.5,0.4,0.474,0.500,0.000
American,Tulane,Ray Ona Embo,8.0,13.9,3.1,2.1,1.4,0.4,0.1,0.8,0.259,0.818,0.200
American,Tulane,Von Julien,8.0,16.6,4.9,2.0,2.1,0.5,0.0,1.0,0.538,0.333,0.615
American,Tulane,Colin Slater,8.0,17.0,5.9,0.8,1.0,0.4,0.0,1.6,0.326,0.765,0.261
American,Tulane,Ryan Smith,8.0,24.3,8.4,5.3,0.8,0.8,1.3,0.6,0.456,0.833,0.000
American,Tulane,Melvin Frazier,7.0,25.4,9.4,4.1,1.4,1.7,0.7,2.3,0.392,0.741,0.286
American,Tulane,Malik Morgan,8.0,31.0,11.0,5.5,3.9,1.3,1.1,2.5,0.380,0.800,0.286
American,Tulane,Kain Harris,8.0,21.8,11.4,1.3,0.1,0.3,0.3,1.8,0.479,0.700,0.485
American,Tulane,Cameron Reynolds,8.0,34.3,15.5,6.0,1.9,0.4,0.6,2.6,0.369,0.769,0.440
American,Tulsa,Joseph Battle,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000
American,Tulsa,Corey Haith,4.0,4.3,0.0,0.5,0.3,0.0,0.0,0.0,0.000,0.000,0.000
American,Tulsa,Lawson Korita,6.0,10.3,2.3,1.0,0.2,0.2,0.0,0.7,0.286,1.000,0.200
American,Tulsa,Travis Atson,5.0,12.8,3.2,1.8,0.2,0.2,0.0,0.6,0.357,0.600,0.375
American,Tulsa,Geno Artison,5.0,6.6,3.4,0.4,0.2,0.0,0.2,0.4,0.375,0.000,0.417
American,Tulsa,Martins Igbanu,6.0,14.3,5.0,4.2,0.0,0.0,0.3,2.2,0.522,0.429,0.000
American,Tulsa,Sterling Taplin,6.0,21.3,5.0,2.5,2.5,0.7,0.0,2.2,0.429,0.333,0.500
